datetime,hpbl,L,V_SIGMA,USTAR,wind_speed,wind_dir,Subset
2017-08-30 06:00:00,361.0878468,25.96878024,0.4397557651697132,0.14598,2.249731192,10.23514344,FI_Test_Data
2017-08-30 07:00:00,309.7437241,73.4453763,0.7559946322560762,0.262851514,4.156405976,27.60110074,FI_Test_Data
2017-08-30 08:00:00,258.3996014,407.7730796,0.706283371600946,0.424818931,5.086355787,11.20722363,FI_Test_Data
2017-08-30 09:00:00,207.0554787,235.7824436,0.7589228755282055,0.308253195,5.45423605,31.69757501,FI_Test_Data
2017-08-30 10:00:00,234.35628673333332,763.6338368,0.6816468733882669,0.296649748,4.131409766,35.88594251,FI_Test_Data
2017-08-30 11:00:00,261.65709476666666,438.9270132,0.6792193960716965,0.353504118,4.250875414,28.35705344,FI_Test_Data
2017-08-30 12:00:00,288.9579028,5546.932949,0.6353113370623886,0.260105679,4.124962769,32.38284672,FI_Test_Data
2017-08-30 13:00:00,310.67129273333336,5057.545938,0.6534211872904031,0.359743613,4.995058565,40.6356546,FI_Test_Data
2017-08-30 14:00:00,332.38468266666666,-635.7774097,0.6581433453283563,0.338658728,4.769845851,43.18544728,FI_Test_Data
2017-08-30 15:00:00,354.0980726,-1350.570475,0.7647683727770128,0.363317877,5.447534505,38.04740817,FI_Test_Data
2017-08-30 16:00:00,381.1001113,-672.3205659,0.6144263584840741,0.279552763,4.260983629,40.74515477,FI_Test_Data
2017-08-30 17:00:00,408.10215,-85.04049476,0.729111184936838,0.247284736,6.156304397,36.35313889,FI_Test_Data
2017-08-30 18:00:00,435.1041887,-490.8519791,0.7345358398335646,0.297263227,4.825174685,38.87772117,FI_Test_Data
2017-08-30 19:00:00,457.94761523333335,-497.5675586,0.6448319641581053,0.261400349,4.85105514,38.44689291,FI_Test_Data
2017-08-30 20:00:00,480.7910417666666,-1217.57093,0.6690360819866146,0.328639699,4.96556223,37.65605128,FI_Test_Data
2017-08-30 21:00:00,503.6344683,1769.00752,0.6180342628042559,0.418740786,4.693978943,37.55920812,FI_Test_Data
2017-08-30 22:00:00,537.5184482999999,258.2842362,0.612468444085081,0.268384696,4.267183172,36.78759162,FI_Test_Data
2017-08-30 23:00:00,571.4024283,396.6469263,0.5073625163529525,0.259444318,3.827606358,33.53398763,FI_Test_Data
2017-08-31 00:00:00,605.2864083,401.5668918,0.5531757559763443,0.267744245,4.168226827,33.79687642,FI_Test_Data
2017-08-31 01:00:00,613.6284484333333,377.2176238,0.5772975298751936,0.377942563,4.858687213,35.21775006,FI_Test_Data
2017-08-31 02:00:00,621.9704885666666,180.4298976,0.5788684626061433,0.269003986,4.235090949,27.96033005,FI_Test_Data
2017-08-31 03:00:00,630.3125287,208.060796,0.5349489601821841,0.309644581,4.223760985,26.96744218,FI_Test_Data
2017-08-31 04:00:00,630.0441419333333,275.8167529,0.5538577461767598,0.33458102,4.093668121,33.13010676,FI_Test_Data
2017-08-31 05:00:00,629.7757551666667,328.3195655,0.6214682067491466,0.271292769,4.14548106,35.28705202,FI_Test_Data
2017-08-31 06:00:00,629.5073684,-2959.902285,0.691710031732951,0.377390277,4.663761521,34.8952833,FI_Test_Data
2017-08-31 07:00:00,632.0335353,545.5506439,0.6899193054263665,0.408485982,4.743012029,39.81271751,FI_Test_Data
2017-08-31 08:00:00,634.5597022,299.4760796,0.6925077920139239,0.336124259,5.120847017,41.9085744,FI_Test_Data
2017-08-31 09:00:00,637.0858691,332.6110142,0.554585849981768,0.252638998,3.395765407,37.06791545,FI_Test_Data
2017-08-31 10:00:00,634.4485554,432.0061569,0.5394590373698451,0.315173675,3.989390274,38.79965498,FI_Test_Data
2017-08-31 11:00:00,631.8112417,743.3652434,0.7287961635464336,0.353648237,5.235226443,31.92560907,FI_Test_Data
2017-08-31 12:00:00,629.173928,952.2868235,0.5654721646553436,0.300863188,4.026605641,39.89212146,FI_Test_Data
2017-08-31 13:00:00,603.4182333,-456.0602186,0.6922190924844532,0.298342375,4.292733785,44.48077618,FI_Test_Data
2017-08-31 14:00:00,577.6625386000001,-219.389149,0.7395769872028198,0.34494562,4.917037112,42.19046824,FI_Test_Data
2017-08-31 15:00:00,551.9068439,-163.5854702,0.5354954565633587,0.388961162,3.844832425,43.72292844,FI_Test_Data
2017-08-31 16:00:00,522.9960412,-107.3876484,0.6666735257980476,0.350773629,4.564227363,49.13084319,FI_Test_Data
2017-08-31 17:00:00,494.0852385,-49.93109775,0.5661556331963853,0.208169132,3.597745732,38.37376367,FI_Test_Data
2017-08-31 18:00:00,465.1744358,-78.55845373,0.6199559750498418,0.223846107,3.281189107,17.58115177,FI_Test_Data
2017-08-31 19:00:00,406.5914525,-123.1564591,0.4445382143303318,0.262330921,3.731468123,27.80075575,FI_Test_Data
2017-08-31 20:00:00,348.00846920000004,-79.9616159,0.5119139292888991,0.224168894,3.69257282,17.76580745,FI_Test_Data
2017-08-31 21:00:00,289.4254859,-191.3945141,0.4245295290082893,0.217480509,3.032705342,24.67596459,FI_Test_Data
2017-08-31 22:00:00,288.33091106666666,-169.0202324,0.4677852049819446,0.212898169,3.05787055,2.585639412,FI_Test_Data
2017-08-31 23:00:00,287.23633623333336,-2438.555425,0.3401621745579599,0.230064282,2.895306344,347.9642848,FI_Test_Data
2017-09-01 00:00:00,286.1417614,142.905331,0.3671529082003845,0.175040567,2.14361265,330.6612692,FI_Test_Data
2017-09-01 01:00:00,290.96294516666666,87.96187764,0.2964793416074718,0.159056165,2.097687586,319.0250048,FI_Test_Data
2017-09-01 02:00:00,295.78412893333336,37.32189239,0.280713376952364,0.14802976,2.558567541,298.9062331,FI_Test_Data
2017-09-01 03:00:00,300.6053127,72.70525473,0.3861906006106311,0.203231318,3.0279494,291.0087001,FI_Test_Data
2017-09-01 04:00:00,269.12674756666667,70.01023551,0.3401225146913976,0.158208357,2.661534947,292.0576639,FI_Test_Data
2017-09-01 05:00:00,237.64818243333332,78.90008456,0.3777928784400257,0.249821481,3.269078456,295.1433058,FI_Test_Data
2017-09-01 06:00:00,206.1696173,82.25060579,0.2978254522367086,0.189038811,2.667852008,285.3951109,FI_Test_Data
2017-09-01 07:00:00,183.1701142333333,42.64560644,0.3712769276429657,0.170960309,3.507425211,271.9513528,FI_Test_Data
2017-09-01 08:00:00,160.17061116666667,16.83953341,0.260768096208106,0.127530854,2.618889404,272.5344366,FI_Test_Data
2017-09-01 09:00:00,137.1711081,-610.560727,0.4641462635850901,0.217067126,3.165725258,275.2505791,FI_Test_Data
2017-09-01 10:00:00,131.258098,270.0399549,0.586912467068131,0.288035823,3.341110073,268.3302409,FI_Test_Data
