datetime,hpbl,L,V_SIGMA,USTAR,wind_speed,wind_dir,canopy_height,Subset
2017-06-25 03:00:00,1798.836424,41.84642361825796,0.3813104024660026,0.2465277981057636,3.154437533880965,87.148549420157,0.09977604151540584,N/A
2017-06-25 04:00:00,1431.7855412,55.08508876458164,0.5610134141137106,0.2657970666950358,3.319233310803896,98.15653052636742,0.09979551315957443,N/A
2017-06-25 05:00:00,1064.7346584000002,79.3866220065744,0.5369988099895611,0.2782510541604445,3.53009631599238,113.7518119328263,0.09981498480374296,N/A
2017-06-25 06:00:00,697.6837756,313.1403430049261,0.5268989874448009,0.267683489829901,3.249506492860522,114.1609746821544,0.09983445644791149,N/A
2017-06-25 07:00:00,498.7587812,171.8146290446905,0.335000326035741,0.1749023397653388,2.276536592866937,123.3391384723493,0.09985392809208005,N/A
2017-06-25 08:00:00,299.83378680000004,-52.36750404726957,0.4217350286049872,0.1809782324461291,2.7906556577690846,145.75542997332954,0.09987339973624858,N/A
2017-06-25 09:00:00,100.9087924,-36.80391926164789,0.4626268354456933,0.247140965547351,3.123744493989249,146.4815733456551,0.09989287138041712,N/A
2017-06-25 10:00:00,95.39423953,-22.330490794058587,0.7644963681532556,0.2313715147278976,3.3801028381634546,169.31952888336352,0.0999123430245857,N/A
2017-06-25 11:00:00,89.87968666,-43.3822192730774,0.695852196315363,0.3635146945947122,5.2028668409233205,173.2353499534026,0.09993181466875423,N/A
2017-06-25 12:00:00,84.36513379,-15.96727956943826,0.9710132086538884,0.2570543417281667,3.473130508428796,201.95025440375423,0.09995128631292277,N/A
2017-06-25 13:00:00,84.50121479333333,-11.156324375181285,0.908809197568873,0.2298897118096085,2.712379289173955,218.8726449560718,0.0999707579570913,N/A
2017-06-25 14:00:00,84.63729579666666,-34.25167897639371,1.1092922554800215,0.407429042461741,5.380796077980149,279.65271383849966,0.09999022960125986,N/A
2017-06-25 15:00:00,84.7733768,-32.83554296164671,0.9099967079983408,0.4208268799973774,5.254626414847727,310.60398783841606,0.1000097012454284,N/A
2017-06-25 16:00:00,336.32835016666667,-40.467812496034114,0.9862401665685984,0.4755887608115667,5.933764809552793,309.41160414732803,0.10002917288959694,N/A
2017-06-25 17:00:00,587.8833235333334,-32.05960382250901,0.9835291836330368,0.4350025928474325,5.377650087422932,330.2170275305225,0.10004864453376548,N/A
2017-06-25 18:00:00,839.4382969,-31.01791170613868,0.973908540022559,0.4079125541102621,4.795078128710004,336.9130447197509,0.10006811617793405,N/A
2017-06-25 19:00:00,1043.980516933333,-38.39927336808754,0.9712618891104076,0.4586052129003504,5.569272578918988,335.8801319421087,0.10008758782210256,N/A
2017-06-25 20:00:00,1248.5227369666668,-29.656568513123563,0.9894579272832884,0.3822790520653422,4.7480784064917065,342.3093883233544,0.1001070594662711,N/A
2017-06-25 21:00:00,1453.064957,-30.741597258446497,0.7542431470762635,0.340637683892449,4.5514459294140535,348.694314599812,0.10012653111043968,N/A
2017-06-25 22:00:00,1243.5134361333337,-83.83498960288217,0.801442822739261,0.359109846843948,5.046641375378308,2.5520485342097827,0.10014600275460822,N/A
2017-06-25 23:00:00,1033.961915266667,-124.80222385236505,0.9745611671241476,0.4830428593342922,6.282675080419126,13.01484084123751,0.10016547439877677,N/A
2017-06-26 00:00:00,824.4103944,-364.27819424519066,0.8207363399849692,0.4071183673638646,5.512495317824137,359.77075302874783,0.1001849460429453,N/A
2017-06-26 01:00:00,650.4746913333333,2931.1900926590333,0.6899900792257703,0.3710853848388254,4.996675950931028,358.3385889142537,0.10020441768711384,N/A
2017-06-26 02:00:00,476.53898826666665,-4986.129602662239,0.904645485244602,0.4735836485136603,6.757664986193188,2.786745732173981,0.10022388933128241,N/A
2017-06-26 03:00:00,302.6032852,-3253.2583420985047,0.8319327775333182,0.4956315262141745,5.861111692345171,3.390220050208077,0.10024336097545095,N/A
2017-06-26 04:00:00,284.4410229,3771.971166660477,0.8458757666589082,0.4770711638540253,6.708594504980429,3.5940760063757606,0.10026283261961945,N/A
2017-06-26 05:00:00,266.2787606,14097.115288530582,1.1508325516676734,0.4671940862998405,6.284299515497875,5.480349048180248,0.10028230426378804,N/A
2017-06-26 06:00:00,248.1164983,1979.2799345285885,0.7184721133030778,0.4130304073419111,5.539593843284755,349.9590691932599,0.10030177590795654,N/A
2017-06-26 07:00:00,246.881089,-1277.5315501316973,0.7634372916772297,0.4283826143896035,5.893042014903624,341.7492962428038,0.10032124755212513,N/A
2017-06-26 08:00:00,245.6456797,-619.6548092518215,0.7685080010693982,0.4660613912230323,5.852696404385589,341.68835769666737,0.10034071919629366,N/A
2017-06-26 09:00:00,244.4102704,-444.0091450116468,0.8739703278890789,0.422905511350533,5.737011627238963,352.1385432086211,0.1003601908404622,N/A
2017-06-26 10:00:00,247.4854821333333,-430.6654758717644,0.7764560868011311,0.4290387479000102,5.391467381809891,357.7730979699624,0.10037966248463072,N/A
2017-06-26 11:00:00,250.56069386666667,-274.1752119779593,0.7194208873398223,0.3839602117021153,5.096106626110106,350.46114167418745,0.10039913412879928,N/A
2017-06-26 12:00:00,253.6359056,-109.1447091666284,0.8305143287032704,0.4364111976923691,5.609878262510504,346.18170911208136,0.10041860577296785,N/A
2017-06-26 13:00:00,259.3804407,-71.4578365350223,0.9179063586040336,0.459628255426931,6.063240918849443,348.1201229012064,0.10043807741713635,N/A
2017-06-26 14:00:00,265.1249758,-86.28976757609216,0.9268446083809448,0.4963945872679651,5.937667261278693,343.5131066605064,0.10045754906130493,N/A
2017-06-26 15:00:00,270.8695109,-118.99242814919376,0.9543014029586284,0.4705866729454911,6.074989776202092,344.05194897697936,0.10047702070547349,N/A
2017-06-26 16:00:00,296.18968520000004,-86.67424360384443,0.8563221907639443,0.415530157935519,5.33312923720469,350.03761299809884,0.100496492349642,N/A
2017-06-26 17:00:00,321.5098595,-59.19532277814746,0.9300688751792826,0.3632852443863738,4.724064188931504,8.728305653539888,0.10051596399381056,N/A
2017-06-26 18:00:00,346.8300338,-85.88074861404894,0.902532453285553,0.4035810121453126,5.094361963467459,358.3798061567824,0.10053543563797913,N/A
2017-06-26 19:00:00,309.1192505,-115.9897342522622,0.7578723946598516,0.38512775522718,5.1193789358906585,3.766909827995669,0.10055490728214767,N/A
2017-06-26 20:00:00,271.4084672,-91.47803970374706,0.7564577967600162,0.3330106175536207,4.1348767071703065,4.597285716655431,0.10057437892631621,N/A
2017-06-26 21:00:00,233.6976839,-76.67854025332362,0.6308706532326963,0.3254159197187117,4.346811753305604,351.77904041697417,0.10059385057048477,N/A
2017-06-26 22:00:00,239.57269323333333,-57.39709593083565,0.5831601923261102,0.2917435128520197,3.5980280396836566,359.1505363288673,0.1006133222146533,N/A
2017-06-26 23:00:00,245.44770256666663,-89.70615785255114,0.6029853774945085,0.2735347856894017,3.635958006520948,353.11095157669166,0.10063279385882185,N/A
2017-06-27 00:00:00,251.3227119,-142.55257780291225,0.635761554422142,0.2790363984327724,3.651079926834394,0.4237477738233844,0.10065226550299036,N/A
2017-06-27 01:00:00,274.57202416666667,-177.94318437475783,0.6318338413503328,0.3024210687913807,3.798317741702588,3.655740235240852,0.10067173714715892,N/A
2017-06-27 02:00:00,297.82133643333333,-191.78496305153777,0.65266479590224,0.275334733289896,3.911489906321816,6.9843614213548335,0.1006912087913275,N/A
2017-06-27 03:00:00,321.0706487,-1351.557175149943,0.9812428339442376,0.2526683394903174,3.738618913330948,16.123024767437265,0.10071068043549602,N/A
2017-06-27 04:00:00,304.29081306666666,-1644.0962596743211,0.7895738157707801,0.2252690188797682,3.354950605004545,21.311237280631367,0.10073015207966457,N/A
2017-06-27 05:00:00,287.5109774333333,606.3320317283337,0.5425650356927891,0.221143140089855,3.412618732443061,27.660549308066376,0.10074962372383313,N/A
2017-06-27 06:00:00,270.7311418,3543.2922031850326,0.8557125845762488,0.3382946636443846,4.420961822636287,29.01744499317808,0.10076909536800165,N/A
2017-06-27 07:00:00,270.0141811666667,-319.36693300259066,0.5410162578367222,0.2091295238879564,3.0390834250959804,45.04252018128508,0.1007885670121702,N/A
2017-06-27 08:00:00,269.2972205333333,-377.52714607556806,0.4985539292365776,0.2430367169224567,3.189808496395888,32.380014861604025,0.10080803865633872,N/A
2017-06-27 09:00:00,268.5802599,-169.44554239122706,0.6862908912758026,0.2799530990122507,3.5675725202599065,20.11948341645628,0.10082751030050728,N/A
2017-06-27 10:00:00,264.0300117,-56.888174510173,0.5178808321519662,0.2559112877444574,3.406885715046885,20.2352039193322,0.10084698194467585,N/A
2017-06-27 11:00:00,259.4797635,-17.562185032039324,0.6098186276528731,0.2065691983717441,2.6291137867216303,8.510008432189936,0.10086645358884438,N/A
2017-06-27 12:00:00,254.9295153,-37.62632720090266,0.7212646151130602,0.2863722256868022,3.5485344736313773,9.970287777845616,0.10088592523301293,N/A
2017-06-27 13:00:00,267.80062626666665,-28.90352014737142,0.7074072832475031,0.264014167890054,3.5797425123913733,13.998678127183767,0.10090539687718149,N/A
2017-06-27 14:00:00,280.6717372333333,-38.04209673568405,0.7444626509830893,0.3036851473896104,3.88587495277582,17.374044875939756,0.10092486852135002,N/A
2017-06-27 15:00:00,293.5428482,-39.30470628433464,0.8773255050068405,0.3539861803636953,4.190709900339708,16.82130363887878,0.10094434016551856,N/A
2017-06-27 16:00:00,303.56913686666667,-20.767648064132576,0.7622395905252581,0.2896770140104179,3.690333520925993,14.738647084080672,0.10096381180968711,N/A
2017-06-27 17:00:00,313.5954255333333,-34.90204131789515,0.6924604798912458,0.2904441201912866,3.966006617095736,8.61777202300334,0.10098328345385563,N/A
2017-06-27 18:00:00,323.6217142,-42.429561304819,0.6579971647219477,0.2682616274134039,3.820739398915908,7.796225107922136,0.10100275509802421,N/A
2017-06-27 19:00:00,316.18054746666667,-57.30310484778926,0.6349016965287322,0.2923711670469081,3.652392880841368,20.659718818457147,0.10102222674219274,N/A
2017-06-27 20:00:00,308.7393807333333,-117.6263349550513,0.6848650005163943,0.3010615297304938,3.6588074626557936,15.713737474403873,0.10104169838636126,N/A
2017-06-27 21:00:00,301.298214,-341.52255468395657,0.5990902121401118,0.2997437164421418,3.72525490714156,49.48255744928899,0.10106117003052979,N/A
2017-06-27 22:00:00,333.7904210666666,-395.7134629434156,0.703400210469121,0.2759877824222564,4.129633617235458,52.8330897992199,0.10108064167469837,N/A
2017-06-27 23:00:00,366.2826281333333,-142.23047409930672,0.5810701664480948,0.3031359761522341,3.947174905194919,54.47430742084263,0.10110011331886691,N/A
2017-06-28 00:00:00,398.7748352,-146.11632849681726,0.5970971209456637,0.2435397619726516,3.147033482994136,52.50062673739688,0.10111958496303544,N/A
2017-06-28 01:00:00,366.2795490666667,-142.42600935301766,0.4640562152197714,0.2287663718295459,3.1842250382574253,31.897509184508586,0.101139056607204,N/A
2017-06-28 02:00:00,333.7842629333333,961.7435957012837,0.6555884523586925,0.2687431218924886,3.29340217135027,58.13602495148351,0.10115852825137257,N/A
2017-06-28 03:00:00,301.2889768,157.2272105552042,0.5800029359552388,0.2053114787155881,3.0393794022352614,39.27748572043059,0.10117799989554108,N/A
2017-06-28 04:00:00,266.2149463,330.9220828503877,0.4535033315824944,0.2128812380127768,2.9239006593215926,26.373575698339188,0.10119747153970962,N/A
2017-06-28 05:00:00,231.1409158,272.4486346984667,0.456304251062193,0.2388005906135681,3.337530701199466,30.280302342854466,0.10121694318387815,N/A
2017-06-28 06:00:00,196.0668853,3579.4816856686066,0.485627844723344,0.1996334738914301,2.684203070738346,48.585961903357806,0.10123641482804674,N/A
2017-06-28 07:00:00,169.55604119999998,-1442.361703202621,0.475383239527796,0.2120923129977196,3.0775234753960907,33.80035865375077,0.10125588647221528,N/A
2017-06-28 08:00:00,143.0451971,-87.92208459733087,0.5696217850506078,0.2293205780500915,3.0250723241341326,48.05481988021227,0.10127535811638383,N/A
2017-06-28 09:00:00,116.534353,-37.33414603351023,0.9458515463789824,0.3035337416515054,3.7326367061789534,60.41896283841266,0.10129482976055237,N/A
2017-06-28 10:00:00,121.74027356666666,-14.191958285581988,0.9765235607675344,0.235884385086176,2.5190339943304845,56.647179426301136,0.10131430140472088,N/A
2017-06-28 11:00:00,126.94619413333334,-19.11323034273517,0.7276436338981035,0.2461783400538749,3.3597099683487586,45.00404557912123,0.10133377304888946,N/A
2017-06-28 12:00:00,132.1521147,-16.613919485283265,0.8652200596574158,0.3125537414051858,3.3555475495353617,54.95541801124772,0.10135324469305801,N/A
2017-06-28 13:00:00,161.11107846666667,-14.908320998589655,0.9660245509167092,0.326971431950121,3.052612303924908,70.87871027970179,0.10137271633722657,N/A
2017-06-28 14:00:00,190.0700422333333,-18.888829854117844,0.9107029255897028,0.3612769927660275,4.267709525288874,61.60437689354956,0.1013921879813951,N/A
2017-06-28 15:00:00,219.029006,-19.68075888426824,0.9931179093282398,0.3644178063435486,4.758865704038839,63.90762377790912,0.10141165962556364,N/A
2017-06-28 16:00:00,271.653043,-29.16374399670504,0.9658827671907084,0.4231543937494316,4.97181656263266,60.12898558497324,0.10143113126973216,N/A
2017-06-28 17:00:00,324.27708,-34.56819272800707,1.2172744519337713,0.4373113696401826,5.327023352508977,73.40975956351521,0.10145060291390072,N/A
2017-06-28 18:00:00,376.901117,-47.5771792507509,1.0065412484822072,0.4860090080619733,5.794286106884029,75.56680013845329,0.10147007455806929,N/A
2017-06-28 19:00:00,378.3420447666667,-59.22844260277191,1.0737697854824917,0.52211210479624,6.025497871568112,72.46755650484553,0.10148954620223784,N/A
2017-06-28 20:00:00,379.78297253333335,-62.93876197924891,1.0475048703128016,0.4819413231648337,5.910623231119696,79.86617568310464,0.10150901784640637,N/A
2017-06-28 21:00:00,381.2239003,-96.02701798177009,0.9996472000247064,0.4975421736263335,6.236303171012585,79.93263787494845,0.10152848949057493,N/A
2017-06-28 22:00:00,402.90050283333335,-114.03617613905725,0.9141071074900132,0.4740444991704373,5.66963402769864,80.42718554356398,0.10154796113474344,N/A
2017-06-28 23:00:00,424.5771053666667,-149.6792792948831,0.8187477257438689,0.4224174561039653,5.250343563543397,79.34098967663947,0.10156743277891198,N/A
2017-06-29 00:00:00,446.2537079,-480.22196627401325,0.6952298379605996,0.4252577114731402,5.024258803630561,83.82748557172796,0.10158690442308058,N/A
2017-06-29 01:00:00,420.2407691,971.5538950677033,0.6846597133989247,0.4003335430926488,5.068841868433392,82.46621119464724,0.10160637606724907,N/A
2017-06-29 02:00:00,394.2278303,-2583.44471139464,0.7547768299884954,0.4420769669708602,5.412864095182443,85.46302717787239,0.1016258477114176,N/A
2017-06-29 03:00:00,368.2148915,486.884797161395,0.7027483109805799,0.4406317625966304,5.419338873925127,90.4020587741912,0.1016453193555862,N/A
2017-06-29 04:00:00,306.80705866666665,242.7961273001743,0.7308945669968813,0.3991422026096671,5.020917325904857,92.69701980191952,0.1016647909997547,N/A
2017-06-29 05:00:00,245.39922583333333,-1785.864962396328,1.009432992481708,0.4866965382733633,5.663974585374074,104.3368211687972,0.10168426264392329,N/A
2017-06-29 06:00:00,183.991393,-749.4940534764348,0.8123093909372916,0.4542891977051961,5.3299730450738,113.85421460518792,0.10170373428809182,N/A
2017-06-29 07:00:00,163.26251193333331,-470.33308920002,0.8655831550153646,0.5287482965266616,6.267020837232328,109.02259409500074,0.10172320593226036,N/A
2017-06-29 08:00:00,142.53363086666667,-308.39859385997886,1.0635437839228272,0.4772349869965944,6.639533600548692,110.9098948671494,0.1017426775764289,N/A
2017-06-29 09:00:00,121.8047498,-184.6077014218366,0.8963044751767067,0.5010239938863267,6.143728833682903,110.83210404982064,0.10176214922059744,N/A
2017-06-29 10:00:00,121.85613263333332,-133.10394478740258,1.2735248830098524,0.4971747178862454,6.199559262294925,112.95108127104513,0.10178162086476601,N/A
2017-06-29 11:00:00,121.90751546666668,-97.75441036775996,0.9868881061701004,0.5228495737736502,6.145951936995615,104.80293902369286,0.10180109250893452,N/A
2017-06-29 12:00:00,121.9588983,-65.04241784984626,1.1976643996628986,0.5324522854776518,6.318169976944444,113.4754935853825,0.10182056415310309,N/A
2017-06-29 13:00:00,179.7966374,-62.32462072199366,1.2845741894322222,0.517694102559119,6.678658852781061,112.87788263790644,0.10184003579727159,N/A
2017-06-29 14:00:00,237.6343765,-57.05283001089137,1.35085262092542,0.5433823376890791,6.591480329354215,101.68241690982858,0.10185950744144016,N/A
2017-06-29 15:00:00,295.4721156,-61.357819682766106,1.0877601760667766,0.5266650629386361,6.732477498346218,96.12486711836698,0.10187897908560872,N/A
2017-06-29 16:00:00,336.6337777333333,-72.7660030200314,1.057218816731151,0.5388446276258507,6.9775951487859285,96.03726554195224,0.10189845072977724,N/A
2017-06-29 17:00:00,377.7954398666667,-82.19896757912129,1.1270296269436912,0.5713122865986549,6.984494597774997,98.49979332528392,0.1019179223739458,N/A
2017-06-29 18:00:00,418.957102,-83.08553502139311,1.0607288311355636,0.5557125642539459,6.951717793249726,97.91321738926707,0.10193739401811432,N/A
2017-06-29 19:00:00,472.3781404,-94.6011709207686,1.133484917554534,0.5684044293812809,6.845548182454274,91.87340469789748,0.10195686566228288,N/A
2017-06-29 20:00:00,525.7991787999999,-133.4022171063137,1.137274925516193,0.5997487435005616,6.857245590939047,91.83520170942302,0.10197633730645146,N/A
2017-06-29 21:00:00,579.2202172,-118.34156423862412,1.1965347947207707,0.5207861851751336,6.515799304029798,86.39170743084345,0.10199580895062,N/A
2017-06-29 22:00:00,606.5912097666667,-203.8956972985671,0.9693270878664918,0.545336259964805,6.522670763786695,81.42681708913153,0.10201528059478852,N/A
2017-06-29 23:00:00,633.9622023333333,-681.4272053564869,1.048546839857504,0.5647692885925787,7.157002535611466,92.11127592795688,0.10203475223895707,N/A
2017-06-30 00:00:00,661.3331949,2786.90534735214,0.9250964903840624,0.5273158861763081,6.5775763846587685,92.73086148972428,0.1020542238831256,N/A
2017-06-30 01:00:00,555.8676102,385.1413624318433,0.8534133933469823,0.4865492555614946,6.185819600481588,91.73096138870058,0.10207369552729416,N/A
2017-06-30 02:00:00,450.4020255,259.7363379284165,0.8220728702263258,0.4872527681978808,6.291971301885022,90.50691903389162,0.10209316717146273,N/A
2017-06-30 03:00:00,344.9364408,239.92683689543333,0.772941330851196,0.5115358986427962,5.963045847305603,90.30662843507828,0.10211263881563123,N/A
2017-06-30 04:00:00,305.62929710000003,211.22356859209145,0.793366999846869,0.4437280884657222,5.947212413532098,95.89570507435664,0.10213211045979981,N/A
2017-06-30 05:00:00,266.3221534,300.9786158851287,0.754281518624296,0.4885051608885286,5.881768003947592,92.98012252526902,0.10215158210396837,N/A
2017-06-30 06:00:00,227.0150097,464.6621438301684,0.7752806398426313,0.4374300794760167,5.409598558866232,94.69581804343277,0.1021710537481369,N/A
2017-06-30 07:00:00,193.02092736666668,-720.0586789403608,0.737164533674175,0.4811839107396184,5.46715726297989,98.14175537678804,0.10219052539230544,N/A
2017-06-30 08:00:00,159.02684503333336,-230.7760913502381,0.9222696565090094,0.4932093337129441,6.252863648950138,99.86135411893736,0.10220999703647396,N/A
2017-06-30 09:00:00,125.0327627,-142.56719414700282,0.9149827119305926,0.4847855855228234,6.010016261763461,109.25196202793894,0.10222946868064252,N/A
2017-06-30 10:00:00,126.77189936666667,-86.87089183015142,1.0409762013602035,0.47077147238342,5.7877378732226346,102.00219797476464,0.10224894032481105,N/A
2017-06-30 11:00:00,128.51103603333334,-67.92684744074936,1.0588001055682674,0.4879661631890775,6.100694986386325,98.0012207090124,0.1022684119689796,N/A
2017-06-30 12:00:00,130.2501727,-59.95908115199327,1.0454618349391298,0.5103337264366837,6.082081573474182,102.076590486587,0.10228788361314814,N/A
2017-06-30 13:00:00,147.82526576666666,-57.10829628363988,1.1176570450506855,0.5093655441344566,5.993241551811795,97.83118665535336,0.10230735525731667,N/A
2017-06-30 14:00:00,165.40035883333334,-47.25444439878982,1.2978537146029572,0.4876608220589682,5.657743181104176,97.5387140822207,0.10232682690148524,N/A
2017-06-30 15:00:00,182.9754519,-39.24283037592927,1.0625097030468325,0.4695349531364181,5.757497550932352,95.58866863038516,0.10234629854565379,N/A
2017-06-30 16:00:00,256.108872,-44.109278805571456,1.1382805218788057,0.4739348172823341,5.794249309997174,95.77801558684789,0.10236577018982232,N/A
2017-06-30 17:00:00,329.2422921,-44.09174596152118,1.1730734142153896,0.4634384279666995,5.793064813719377,99.3111546894454,0.10238524183399088,N/A
2017-06-30 18:00:00,402.3757122,-62.47949648848776,0.9943940121592242,0.5025906694604606,5.84212843965425,101.5069183002118,0.10240471347815945,N/A
2017-06-30 19:00:00,487.15268806666666,-60.64562016597505,1.0784299482544473,0.46102376975848,5.90319754215674,96.5672823940245,0.10242418512232795,N/A
2017-06-30 20:00:00,571.9296639333334,-73.38983279647665,1.0428797708143491,0.4965260179358541,5.732027739084574,83.9791721592634,0.10244365676649653,N/A
2017-06-30 21:00:00,656.7066398,-119.74728301480675,1.1772384677006396,0.5260330529570131,6.211950473295721,86.55409723705122,0.10246312841066509,N/A
2017-06-30 22:00:00,688.9778895999999,-169.63868456412172,0.8256536125423657,0.5142335956983628,6.027472599767024,83.88617260609242,0.1024826000548336,N/A
2017-06-30 23:00:00,721.2491394,-504.59023884664754,0.8773790776413889,0.5337265110714073,6.35433220738719,92.17585201736222,0.10250207169900215,N/A
2017-07-01 00:00:00,753.5203892,2131.264093636712,0.8792911058783994,0.5021353906561302,6.141931634297894,95.30105804537946,0.10252154334317069,N/A
2017-07-01 01:00:00,657.3519455999999,412.6296234332463,0.7172747750770274,0.436822417715032,5.579942814592849,94.33846540780908,0.10254101498733924,N/A
2017-07-01 02:00:00,561.183502,194.7137123344876,0.654930864034284,0.3917969667550976,4.798208632942528,94.2323933680183,0.10256048663150781,N/A
2017-07-01 03:00:00,465.0150584,137.96929592384058,0.6090997549744087,0.351946292865843,4.55468171801797,98.85602546814695,0.10257995827567631,N/A
2017-07-01 04:00:00,377.3563335333333,109.39141006355791,0.5378040282678277,0.3162120583349849,4.168510407533029,98.28102135485,0.10259942991984489,N/A
2017-07-01 05:00:00,289.69760866666667,141.83647145531864,0.7066122096661822,0.3190467012420298,4.282788964099176,99.68533106477562,0.10261890156401339,N/A
2017-07-01 06:00:00,202.0388838,335.2591619143988,0.6121227185064976,0.3692123404156436,4.6438870852206175,111.10713584505608,0.10263837320818196,N/A
